track_id,track_name,valence,energy,tempo,duration_ms,mood_label
0JhxPEDlKyNre2JHkI0fGk,Vakuum,0.0713,0.968,99.942,260493,sad
5sA2geKL9Ocm79kmNjiHz7,Obsession - Recorded At Sound Stage Nashville,0.0825,0.344,77.968,356285,sad
5NHZziiWOxvVUq3azUuhtv,waster,0.0759,0.578,113.988,170227,sad
4zoeoojkpGI3ydoq7CvXTn,Serene Dog Music,0.0382,0.00973,66.269,119042,sad
0It0JULnZG5DxMbemmLWmp,"Sonata No. 31 in A-flat Major, Op. 11: 1st Movement (Ludwig van Beethoven)",0.0579,0.0285,97.017,460011,sad
7LhpQU52OpPX0yuMkYILfw,Frozen Star - Sidewalks & Skeletons Mix,0.0884,0.616,119.999,230000,sad
6bOhd9HWdivvQY8tr5QXM2,Quiet Rain,0.0304,0.873,159.396,141893,sad
1Vacpm8U7Om6fVVCH2AdHQ,Looped Smooth Brown Noise,0.0343,0.44,87.982,80880,sad
3QBmlOti4g3N3krkY9ces4,Motionless,0.0395,0.353,107.934,205385,sad
4J16DnZGcbLUToSFJMnEke,Grindhouse - Slam 'Drum' Mix,0.0469,0.805,130.002,458060,sad
0kDIirlQCy6YnmsK5pZ6PZ,I'm Not Alone - CamelPhat Remix,0.0368,0.969,122.998,244146,sad
6F4G31x7GZRbyug4gFz9YW,Little Moon,0.0371,0.203,107.804,219042,sad
65YN48Hq8ZANkw80rd9n6C,Let the Water Wash Away Your Sins (Reinterpretation),0.0364,0.229,74.532,240351,sad
2ljAXNj89wXIIY2uzdN0yc,Open,0.0777,0.303,60.289,198500,sad
70rfwgvPKdKDyHgmc3aG92,tremor,0.0588,0.681,115.075,162847,sad
3w5ZMFfxSkwime8UujzNXT,Shed,0.0475,0.234,56.055,72251,sad
1IcjkJ57OEaxFlbO8buyLn,"String Quartet No. 10 in E-Flat Major, Op. 125 No. 1, D. 87: III. Adagio",0.0397,0.0247,87.088,374827,sad
6mbEsScgOMKklbCDwhnmY3,Box Fan With Gentle Rain And Thunder,0.0349,0.231,71.061,202771,sad
4NPyeVK0Y8QBqDUw9QTham,"Nocturnes, L. 91: No. 2. Fêtes (Arr. V. Leyetchkiss for Piano)",0.0887,0.152,74.579,394361,sad
4Hvvc8ZZdXS0WBfjimpF8q,This Instance,0.0786,0.467,170.056,228050,sad
76T1lh0LT3vTPwVTzhebKk,Bird is Bored of Flying,0.0641,0.804,144.077,371382,sad
7vj9Rur6URu4sY5JoLGHP0,Backstory (Live),0.0696,0.216,166.838,442787,sad
6DeLT5GkTfjUNzKdlhTBtA,Deep Skies,0.062,0.395,141.037,205607,sad
0PswjCzT2lZY8EDjVRPrPc,Space Journey (ASOT 900 - Part 3),0.0381,0.776,133.855,210400,sad
0r1dI620Hamqn9wQg7aQhs,Stream in the Woods,1e-05,1.0,176.137,167625,sad
4PoRXHfhJR9CKKZBaIggD4,Silence,0.039,0.932,145.109,240039,sad
03Dj4wETC7wNnUDKetBd0J,Make a Melody,0.0382,0.22,150.15,260997,sad
3C9POnG6l9pExJJ90yFx90,Underwater,0.0788,0.328,168.032,175286,sad
6VwcW25d8RBTie0P7uX06z,The Warm Up,0.0373,0.494,113.29,130000,sad
6X1qkmbW2M50sDoyYq4Hed,Be In The Moment (ASOT 850 Anthem),0.0707,0.903,137.973,170652,sad
1dMb6wmkixpC7acMzLYkGt,Falling,0.0725,0.161,72.47,207376,sad
5KjPjdyJk9MyPjC5Vhm3Pf,A Compulsion,0.058,0.277,120.532,150500,sad
57CW2f54xjtxZ7IXh0G2T7,Unfold,0.0603,0.749,140.161,215640,sad
6HNSscspWCsmBQ7RC5t7kr,Trialed by Fire,0.0359,0.872,130.187,421573,sad
4W3LpDT8Z1DrlzOrLUkoo4,The Wild,0.0757,0.267,132.002,331693,sad
6pBhEXmfTag33AmQtvGQzc,A Breath Upwards: VI. —,0.0387,0.0033,72.495,160307,sad
2Y6as15IoYg6NvBWBYHnQY,Wind Whistles Through the Dark City,0.0728,0.192,74.361,118627,sad
1A8SZVD5Qrx4AjcpxZS73X,Let the Wind In,0.0711,0.611,81.351,309627,sad
1OjcK2XSzYY8gl8qFCMAPw,"Symphony No. 4 ""Los Angeles"": 2. Affannoso. Un poco più affannato",0.0306,0.0324,76.967,707027,sad
2URPkEm2vjN4JsGuC2xv3w,An Old Friend,0.0331,0.461,129.681,130205,sad
0ogCpP0XWGu9UCYthmmt4v,Forever Storm,1e-05,0.981,173.457,459898,sad
1Tc8DtWLNKF0EreDQ7S9KE,Saros,0.0309,0.127,65.613,517920,sad
1Ssd0nzWws0HgVAkvIN1xV,"Estampes, L. 100: No. 2, La soirée dans Grenade",0.0377,0.0635,72.762,313000,sad
0zRWVgMxZL6vUG0WWP6833,Just Bizness,0.0569,0.419,118.929,195573,sad
3WLntW3BVmoQmeFo4ozVw3,"Prologue...""The path of truth is plain and safe”",0.0565,0.131,167.34,217387,sad
0U4gtBTIdBvfMvXnMJ6KtS,Canvas,0.0482,0.67,92.983,285003,sad
3EJY82QHIYTvpsHyrXnRP6,"Valses oubliées, S. 215: No. 3, —",0.0397,0.151,116.835,275773,sad
2BAfHGy3HbYXZKJQxKI7GY,"Violin Sonata No. 1 in G Major, Op. 78 ""Regen"": II. Adagio",0.0403,0.0207,73.883,421222,sad
3cVeWl0BeeLFNAA1qUMCcU,Ravers,0.0637,0.965,129.864,134062,sad
7eCC6E5dZT0iCssEEVd97N,Closer - Sunday Maybe Mix,0.0364,0.311,118.069,268419,sad
7ElEG3hcaqx37os9Q4qXaQ,"Children's Corner, L. 113: II. Jimbo's Lullaby",0.0872,0.00539,205.909,250000,sad
2r3HMTHzFuEgjwQ5TsUnrH,Study Alpha Waves and Binaural Studying Music,0.0373,0.00269,68.618,133922,sad
4SV8h3RlcuQc9jE9MUQfFF,Fly Away (Mix Cut) - KhoMha Remix,0.0787,0.863,132.006,189104,sad
4Hafz857AGqLSm4zDuyiFI,The Northern Cardinal (With Thunderstorm Ambience),0.0342,0.117,74.943,126857,sad
4PpVIZcXaVu7mWfNEFcE6f,Hardcore Castle,0.0852,0.891,128.059,195082,sad
07VizkUweZe2lQo4yWIhgA,해장국 Hero's Soup,0.0922,0.559,171.851,212482,sad
6NuZcuRpjuPrfYBT6lkBtR,Crystal Chakra,0.0313,0.0151,68.172,201893,sad
6vyVUg7OLHIK2HBvnH3cAS,"練習曲, 作品 10: 第 6番 変ホ短調",0.0434,0.00907,68.424,227360,sad
6TD3g7SIdc4ZTRRNbSQMn8,Eclipse,0.039,0.157,82.237,282000,sad
3q6H4fcGxDSHNyNNlhlEcg,"Lohengrin, WWV 75: Prelude To Act I - Live",0.029,0.0232,72.443,566840,sad
1446FZQDEUtDk71cKk9c6e,FOREIGN,0.0432,0.481,129.952,180225,sad
0oBwbnefM7yniHJPjNrIVK,Love S.O.S. (WWW),0.083,0.753,121.042,285073,sad
2IyjxHMcUEDzbKTAWnjX1G,Weep With Me - Reprise,0.0819,0.253,163.944,65720,sad
3ZyBYad7Xow3Y34G1f3rYC,Intro,0.0738,0.0118,85.81,52395,sad
7npMx1Rr6CpIGt7wysORb6,"Khamma, L. 125: Prélude",0.0367,0.0792,80.55,97806,sad
6sBCUHWHC9TdDElPijVVvP,Takeova,0.07,0.627,129.718,153024,sad
3KuENsaqKuHvN6r2COFqxj,"String Quartet No. 13 in A Minor, Op. 29 No. 1, D. 804: III. Minuetto. Allegretto - Trio",0.0506,0.0265,73.104,447067,sad
7mii6lApggDF0u9p3jYbvW,Universo,0.056,0.411,195.978,195918,sad
7pRmP4USuIpnEpz1YNhTuf,Your Love Remains,0.0669,0.484,81.042,243013,sad
65UTcatQANRRD4jw3IF2kH,"Trio Sonata in F Major, BWV 1028: III. Andante (Transcribed by Kees Boeke and Walter van Hauwe)",0.0698,0.109,81.386,254642,sad
2NPFFxqI2uEi3WT1dclLb1,Дождь для нас,0.054,0.291,98.484,198027,sad
2UXyygww1q2ZlDCgqiFing,Sleepy Tone With Rain,0.0381,0.216,113.817,155588,sad
6UDvIgpHNhBBWHS9XVq4UL,Paradox Passage 2,0.0369,0.0308,141.313,83320,sad
2oO3aQdt8dbByFet8ui5dS,Union,0.0368,0.214,139.455,261267,sad
5aRThJAg0Qg7LcY5p2n7fY,WhatChuMadAt,0.0482,0.424,205.08,178678,sad
0BnOGTQYYZYEXsgA1ryRYT,Horizon,0.0457,0.0325,70.207,214580,sad
1SD1Pcl6bPQEefgUJEhtSB,Be In The Moment (ASOT 850 Anthem),0.0707,0.903,137.973,170652,sad
6Tgd0DhWYzCWrwZZB6BPNw,Revival,0.0638,0.284,83.905,279070,sad
22pydkVXQrO0XQ6WRqUeMh,Rushmore,0.0389,0.635,119.934,189266,sad
6SNXoBCsbr3sPCWvJrM0mN,Table,0.0838,0.00291,145.403,139800,sad
5aYnVovaVlOZ3bxVfMJ7qd,Madness to Mayhem,0.038,0.696,119.999,422000,sad
0h3JEm6oA5z9PssMnm54E0,Stadium Arcadium (ASOT 876),0.0395,0.953,138.026,139090,sad
7p1MzsyT0nOxgz8dJ73OS9,Who I Am,0.0752,0.549,140.193,239100,sad
0C7c0msRq4GNncjMHXV4Rj,Liturgy,0.0852,0.418,109.749,328000,sad
0pPqm8cBWogejpbpdFrexu,1969,0.0724,0.4,110.199,158103,sad
08OxMwu0kT6Df5PlwlQEma,Mansion (ASOT 850 - Part 2) [Service For Dreamers],0.0551,0.752,130.972,91398,sad
7pX7TMcOzDMg5zbgT1vuIh,"Dumka, Op. 59 (Pyotr Ilyich Tchaikovsky)",0.0559,0.0745,60.305,580712,sad
28eFObdwuBVk9F2JCl2MzK,Always Got Something to Say,0.0879,0.621,86.553,245307,sad
42KWdFIcpGwOnHCcO0HuEr,Her in the Distance,0.0951,0.0769,68.756,123052,sad
40iZb5dbYDx8ZzuUx1hdIm,Pull Up,0.0617,0.447,116.087,200751,sad
5ZZ1KJII73JbeMIaKTLJiN,"Preludes, Op. 28 (Frédéric Chopin)",0.06,0.0214,75.607,1183055,sad
4Eb6URURHnExstraudW4rn,Study Music for Reading,0.0346,0.00492,69.658,106459,sad
5XNo6Y3PmiSVGHwhjQRwSm,Strike As One,0.0679,0.975,137.959,222609,sad
6NmYf7A3uKIqIvJnpoHvHv,All These Ghosts,0.0923,0.236,86.5,289903,sad
1FFnDAhavccunxrlurxG2U,End,0.0818,0.948,135.243,179707,sad
6K4ev8VWMlSmpDZr3JsmK5,Ancestral Remains,0.0296,0.0589,83.408,125173,sad
71JXoaZU9iTFWAb3NzlQKQ,Till The Last Heart Beat - Horisone Remix,0.0336,0.862,123.995,468387,sad
2BgJlxdvaTraY8ts1P5LAD,TTT,0.0571,0.387,143.944,237944,sad
1XAI76a4bAXI0zOfA4zGvv,Out There,0.0895,0.846,149.934,551498,sad
1zc4Z207PHoigtQsnRrdxG,Spherule,0.0377,0.0584,77.923,426787,sad
31GWVtsGxAuTK57heFY4r0,Like Magic,0.0667,0.401,120.096,199947,sad
5eLX9JnroKimRIAJacohqM,Volga River,0.0364,0.219,114.277,157371,sad
28vLApB1UPGLTAb8iCppI2,Resume,0.097,0.517,81.031,248148,sad
3w1ZGWzfgOgDAYhgKHdrZs,Cardy - Bass Stems,0.0439,0.0612,187.248,38400,sad
0dligYmASGRgl0520W1YFS,"""Mein Herze schwimmt im Blut"" Cantata, BWV 199: 2. Stumme Seufzer, stille Klagen",0.0532,0.0086,134.92,482715,sad
68RHnWx4UeFMX4YZ5KD2Od,Erase Everything,0.0378,0.263,183.952,213913,sad
64BirkPW9F4XgzoLAiOBCP,Jupiter 4,0.0592,0.498,88.882,314080,sad
2hNum5UYL9rLbto23xcRLW,1961,0.0373,0.549,120.024,232000,sad
6EdnX4fu6jAY65VmOHFhOk,I'm on Fire,0.094,0.197,99.626,187242,sad
7oDiqPsqrrvVLlI04R5NCT,Nycto,0.0356,0.468,180.073,202000,sad
1PcKwEZUkoo2AQSAQbWtmJ,Brownian Delta 200-200.1hz,0.0,1.95e-05,0.0,205036,sad
5n49u5ezMf83FtJMEPN3Fo,"Keyboard Concerto in E Minor, Wq. 15, H. 418: II. Adagio",0.0712,0.0464,85.064,493627,sad
0l1wTRINKiDwh8GIgsV6wg,I'll Always be Waiting,0.0352,0.275,76.423,165640,sad
3AJ85xBfVdMRbqEPbPAMnD,I Want To Stay,0.043,0.433,121.965,141655,sad
6DDu0DxhfqfW4UtksiHWbu,Silent Nights,0.0518,0.0049,74.476,190345,sad
3LEmIrtOi215kx3JWod6Hq,U,0.0394,0.159,79.96,214485,sad
5aOQUXpyiQzV64vBk1pXdX,Brown Noise Fan Loopable With No Fade,0.0,0.00211,0.0,187336,sad
6QRNyWjaeAjZpKWkXPcavS,Binaural Rain and Birds,0.0286,0.166,90.066,168913,sad
3P7RdoL2b66CeC6vISz2Xn,Haunted - Trap Mix,0.087,0.659,159.985,243513,sad
4VJ54EVj1yfXEyggCjIOaS,Crank Lab,0.0354,0.278,197.94,317767,sad
372sLDtIv4hzlmjknfEI0U,No Love From Above,0.0742,0.767,74.724,215445,sad
3tCBx65fC29uaPopT59KWL,"Der fliegende Holländer, WWV 63, Act II: Johohoe! Traft ihr das Schiff im Meere an (Live)",0.0602,0.157,69.722,187973,sad
3jTd5aSu8i3rCqvLlTgN8x,The Shards Tell,0.0408,0.507,130.616,70348,sad
7kzsPLJJrCNbKIXuol1aGz,"Symphony No. 9 in E-Flat Major, Op. 70: III. Presto",0.0693,0.454,119.472,173520,sad
76Ta5kFDKCz9UmwgyHAKo0,Lie,0.081,0.0351,66.274,245542,sad
3HTPHE1GwrHETCG3K7FEY2,"8 Klavierstücke, Op. 76: VII. Intermezzo (Moderato semplice)",0.0763,0.00508,67.747,332821,sad
7rd8vEVJmypZZMmn6v0zLW,Rain Clouds and Raincoats,0.00246,1.0,96.021,185128,sad
4wM40vA1W5uyFg46VE1jOp,Scream At The Sky,0.0367,0.0263,138.443,364988,sad
4yec73d3TdUmumxXaZ5Hsr,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo",0.0369,0.0361,58.358,883093,sad
1KWzcf5HgIJXEMcHs2eU5d,"24 Préludes, Op. 28: No. 15 in D-Flat Major ""Raindrop"" (Live)",0.0792,0.00384,88.568,311853,sad
6DuFU8JqC52tn6GYsvMDcu,The Third Invasion - Official Masters of Hardcore Austria 2018 Anthem,0.07,0.977,173.998,252667,sad
3tlUvFYFFKcnp9Yx7gFDji,Tide Rolling In,1e-05,0.998,169.428,92421,sad
3Py6qWHKkcdBEVcYThxhp9,The Good War,0.0928,0.584,145.06,218573,sad
3yfXl6sUDnSaP4zyFb4pj4,The Great Blue Heron (With Nature Ambience),0.0573,0.0661,101.612,128571,sad
0yxsl0rYpCIB3rW5GpwC6B,The Pull Up,0.0461,0.548,135.042,167680,sad
4kCUgC2XFwwR0oXHoBTtcP,Asmr Thunderstorm and Calm Music,0.0559,0.0502,109.073,136200,sad
4ECdqZWijgSxiaWkH4dDWv,Looking at the Moon,0.0386,0.248,103.898,124627,sad
4UZipUd5j1P6OgdzyuN56O,Council of Wolves and Snakes,0.0847,0.95,90.022,319944,sad
0W5h5kvs5jhOt1KotE04Nx,3rd Life,0.0377,0.851,124.867,184816,sad
6shvqovJSbqvRZVb3vPxlK,Empire Of Our Own (Orchestral Mix),0.0929,0.633,127.317,197078,sad
0nWGdO0ufgFZoRgDSg2GSX,Dragon Heart (ASOT 858) - Dub Mix,0.0667,0.946,134.013,218460,sad
6XwY2JO03WH22NJNwwvmNs,"8 Klavierstücke, Op. 76: VI. Intermezzo (Andante con moto)",0.0399,0.021,70.739,401040,sad
4lV7zgO8ZWLrQBGOTbIjZ0,In Love,0.0,0.537,0.0,11695,sad
37bWNUTzhM1DvYyOEXY0rC,...There You Are!,0.0715,0.032,62.399,226364,sad
3vQtSRb8RqcBINolfXLKR8,Looped Fan Sound (White Noise),0.0244,0.998,119.968,200880,sad
5T4YI6H92N39vChned5ShS,Destination,0.0791,0.84,114.968,301565,sad
0MjwTAuHMgo9O6QQUpRusX,Binaural Beats and Thunderstorm Sounds,0.0352,0.0739,87.627,111600,sad
5WNrZVvzFCI8sdhInAa9Pd,Atlantic Waterfall Sounds,0.017,0.921,85.083,64157,sad
1oKU3qgQJw49xxufiGloxZ,Thinkin',0.0396,0.955,128.021,174375,sad
7uyZcXxQ7rnA55VcC6wGYo,Cold Evening,0.0675,0.00441,87.341,193790,sad
42hGrzD0LiohUIaaeo08o3,Black Magic,0.0756,0.554,140.015,307946,sad
6a5w8murpK8BWfFMNVyEix,"Images oubliées, L. 87: No. 3, Quelques aspects de nous n'irons plus au bois",0.0386,0.118,75.106,290012,sad
3LLFjBoHpfHrojtQbEmHos,The Bluebird (With Nature Ambience),0.0309,0.0685,97.227,128571,sad
5md42EPAUYDv6x5Z2CT2O6,"Symphony No. 1 in C Minor, Op. 68: I. Un poco sostenuto - Allegro (Live)",0.0411,0.114,92.966,821277,sad
0Jjfp2QVaDZtDBML2ijFcF,Why,0.091,0.97,137.975,227903,sad
4frTlyOMukDDdfPYNzDxbH,24 Hours (ASOT 847),0.0376,0.751,130.003,192045,sad
05SjOaFAshcKjp6DIhWt5m,Slave Ship - Interlude,0.0366,0.307,69.993,211089,sad
6bQF3qgAvZSy6MIWqmN3eH,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Arioso dolente - Fuga. Allegro ma non troppo",0.0395,0.0282,122.156,629920,sad
7tYYTsmIYKfjK1St3JwrW4,Strive,0.0422,0.269,152.134,123288,sad
0vcWR2cKcjYeLSsKVYlrOm,Sounds for Sleep and Relaxation,0.0367,0.0723,67.661,126000,sad
2e6i4TKaUbGatJbaEeTpzc,Night Rain,1e-05,0.989,81.041,1014000,sad
7KwQVBDfxYn0wrm0QhiSef,Vivo,0.0715,0.346,139.821,262680,sad
3b3IRuz6lBpybxzgMZC8jp,12 のエチュード 6度音程のための,0.0343,0.0878,76.48,237418,sad
55nTWxTugqCJR1MrtEmkNF,Even for You,0.036,0.181,123.616,136373,sad
3AyEUeU8DsT1tuz4akRUtW,Pet Therapy,0.039,0.0108,60.874,129706,sad
6VTnNVTUd3joVcfREGkcXp,vybe,0.0444,0.499,119.993,166005,sad
4D4aEm1cGzFu1UF4ErRPLA,"Cracking the Combination, Pt. 2: Helping You Relax",0.0396,0.0439,114.651,589380,sad
4kJi5UrXts5C8Xo5lW6vfk,Appeasing The Chief,0.0369,0.0174,82.245,161500,sad
1pRfylDrKCPLX8pd4mUdfU,Love Theme Dusk - Mike's Broken Record Mix,0.034,0.784,135.001,202313,sad
079WI1TuJ9XCyUR7fXhcOR,The Game,0.0704,0.192,113.685,117747,sad
29kYqYz5LI8KJii4gW3BH0,Love Rework,0.095,0.194,80.009,123077,sad
4CGEkqMGNO4kK1LyZXOxvv,Solo,0.079,0.879,139.996,346286,sad
4BvNJ1aSjX9Lgz12QcqsgX,Omnipotence,0.0899,0.0204,70.487,196110,sad
1H7wYsRa2crahZbuFZ3i5C,"Watch Chimes (From ""For a Few Dollars More"")",0.0636,0.125,100.087,73493,sad
4ztL6FmLwlvEgkOZUEhZJJ,"Préludes, Livre 1, L. 117: X. La Cathédrale engloutie",0.056,0.00105,73.787,386035,sad
0yJkMQmgEkpSWKYzvdwtya,"Symphony No. 10 in E Minor, Op. 93: II. Allegro",0.0591,0.0189,108.151,692453,sad
0QSXHxct0F1vsOVeTsQxo3,"En blanc et noir, L. 134: III. Scherzando",0.036,0.0368,74.485,257091,sad
1i5oBt0JyvJkPhsjo6jKs2,Fatigue,0.0679,0.854,120.054,219020,sad
5oxIsJZQ6dneOxSgntnw13,Without Kontakt,0.0688,0.923,129.997,197519,sad
4enNbPoVcFY6lSvCrEspTL,"Images, L. 122: No. 2b, Ibéria. Les parfums de la nuit",0.0349,0.0089,85.828,464307,sad
2pavPGiCMTS3GTG2R7fmad,Pilates,0.0417,0.275,120.484,115663,sad
35715HV3KEbdK3YGQNciRA,Illusions,0.0744,0.55,93.905,212553,sad
41ICA48PmUMgqM3d6vndyQ,I Know Where She Is,0.0475,0.303,92.054,291880,sad
4YnU6CI08tjhgBDOCvLEsM,GODS,0.0443,0.811,123.017,385414,sad
0GJZWKCosK7ROeZpS90PLY,Looped Wall of Sleep Noise (White Noise),0.0201,0.522,93.889,219880,sad
6fUYQGsFV5es8y3L3CKq81,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: II. Adagio ma non tanto",0.073,0.186,69.488,347107,sad
3jyKGo8I9TXdJw7qpxOCjr,Saviour,0.0351,0.0323,74.952,134700,sad
5XfUicBY8vs17d8sSgUt4P,All She Has,0.0398,0.0602,178.095,105813,sad
6sve5tJDSiKOamYrzI4CNF,Prelude,0.0266,0.196,96.679,128546,sad
16sMENMk1O3MiEkrBufxZu,Blue Gun,0.0924,0.0296,118.901,168909,sad
0EfJKQWBSABTALaNGC6Alr,Shallows,0.0313,0.08,111.749,109990,sad
5RPIjONwJwJJx48RjQNrVk,The Golden Eagle (With Nature Ambience),0.0277,0.0614,103.305,130286,sad
5CR4nGgL1vBWUbppJ4O9Pg,Stunning Rain & Storms Sounds,0.00471,0.699,64.901,61466,sad
35M4KbhqcyK2VhK54G1ECS,Progress In Death,0.0409,0.972,80.626,200034,sad
0Pvxi1uZPsiSo2LV8NUOwH,Sounds of Relaxation,0.0396,0.00403,140.991,145655,sad
2IAZza3wdiTYT8QtO0hbLv,New Endings,0.0381,0.0315,91.988,188592,sad
0RnpFn6r70ZO8P51ZYYIY2,Weeping for Joy,0.0554,0.0452,63.988,136000,sad
3dIm5npvIclzqtxY74KFB5,The European Starling (With Thunderstorm Ambience),0.0781,0.142,54.091,130286,sad
3ZnLncgaY6nAVIvttKDLM0,Drowning,0.0414,0.609,168.928,440541,sad
281M0wYuitKqVcU1tvNEbW,Nelly's Flashback,0.037,0.165,69.729,147067,sad
2UvNLOTxhyfJn01oDXJ6Wh,On The Way To The Sky,0.0842,0.341,94.692,220093,sad
7d5rR5yDW8bRponzioGymf,Cry Soul - Original Mix,0.0903,0.424,84.006,348594,sad
4cGQ0pUGLGj7dZy02q5HQt,Certain Way (ASOT 863) - Paul Thomas Remix,0.0397,0.885,123.986,310840,sad
6oZaidVPEazWLRstmM7kFx,Angry Song,0.0372,0.253,98.41,67706,sad
066hlspYzf8X1YvPjDWS9o,"Requiem, K. 626: I. Introitus. Requiem aeternam",0.0353,0.246,70.275,389800,sad
6aH5qsAeuOF9XJXgDQmQdz,Papua Beach,0.0405,0.889,122.993,197337,sad
1dfjT4hQhYmxoUsO1wYeji,Forgiveness,0.0407,0.3,119.952,560000,sad
1mc8WJQQlo31ExdHKQ6NeF,Man kan tro de Abejide,0.0755,0.672,95.013,59338,sad
484pN2Wt6fbF8kGQUj4aFx,Ion (ABGT271),0.0711,0.836,127.996,228744,sad
7is5P2lQqgMNWIxJO3u7km,I’d Do It All Again,0.0711,0.337,78.611,145945,sad
0erImUYvx3Se5e2y3KBdCZ,Mr. H2O (ASOT 878),0.0387,0.895,128.971,245170,sad
6ROuHlIAKBHXDuCIJGtrdE,Dark Light,0.0394,0.467,123.55,246000,sad
7urcCRdmnA8rPrluhyXAld,I’m Coming ‘Round,0.0391,0.285,84.034,275480,sad
6E3pXfz6vf5JdZTE5zgxSV,Alpha Waves Thunderstorm,0.0377,0.0659,94.734,160200,sad
1P3RGzIqmcHKvH68e5nkBW,Divergent (ASOT 856),0.0596,0.738,131.976,218200,sad
4gIkhmRSrvTltuBGYVp3TX,A Glimpse of Eternity,0.052,0.173,85.912,219386,sad
2u8GDlTkOd3bLSXJM8ZmXg,SHE,0.0408,0.812,125.023,218653,sad
2R4OZRISrNpIg42eOiWNqT,"Souvenir d'un lieu cher, Op. 42: III. Mélodie. Moderato con moto",0.0394,0.074,83.028,253819,sad
4M5KPAps0IEHCMBaqI0BPm,Olivia & Lucas,0.042,0.0427,106.091,134973,sad
3y4mShvi4aKOwy2dCFM7FX,Light Rain on a Tin Roof,0.00523,0.997,110.766,128451,sad
1cI2eh6c7Cd8nPQ9NexCp9,Bare Metal - Original mix,0.0355,0.965,128.996,452308,sad
6PnBciSUkXCQMTmxIqWKN3,"Sonata for Violin and Piano No. 3, CD 148: I. Allegro vivo",0.039,0.0634,85.327,310173,sad
3sejdrx4ohlrWohgxP7JBV,Let It Be Forever - Radion6 Remix,0.0507,0.849,136.026,162750,sad
3kReYmyu0247cY9IQbG8YV,Where Were You When We Would Ride,0.0887,0.813,98.087,236770,sad
5cDedY8rJQPmr2aUl4wP6B,"String Quartet No. 2 in G Major, Op. 18: II. Adagio cantabile - Live",0.0662,0.0621,122.799,388133,sad
4NW5hIIuGxCRN73fOCqixh,Rain Drops,1e-05,1.0,52.23,71262,sad
1FdYbpUsPeXWiN9lAIp1n4,Find A Road (ASOT 879),0.0666,0.874,134.928,243630,sad
1S9RvyrC2ZUCa5bMjRhE5u,Divine / Waste of Time,0.0821,0.252,81.899,223905,sad
08EbS44c3BN2tuCCEtW6ux,The Golden Eagle,0.0338,0.0581,96.521,123429,sad
1zBqEghWyOvkbc8DolhPas,Daemmerlicht,0.0366,0.298,95.0,251093,sad
4iH5OW6BOVS7vSn7ll1UpT,"Flute Concerto in G Minor, Op. 10 No. 2, RV 439 ""La notte"" (Arr. for Recorder, Strings & Continuo): V. Il sonno. Largo",0.035,0.00288,95.876,115960,sad
7ndVjLtvJDP750uoN3Zgd5,Once You Get To Know Us,0.0737,0.223,171.864,275213,sad
2uVBfdSaKPITJn89GW9vaj,The Mission,0.0977,0.392,129.916,207335,sad
6je0wZ1WcgrOGPKYs93B44,"Remember Me (Lullaby) [From ""Coco""]",0.0386,0.00262,166.507,84160,sad
5mCsq5AZjZWfB2wZHrrleX,Get Down,0.0371,0.93,127.938,151411,sad
1hPvTfTirHPv4xI7uADXnx,Andköln - Original Mix,0.0345,0.68,123.995,483871,sad
4IHAf79gOJRwa3jXuUrKaW,Eyes of Hell,0.0309,0.233,71.393,122411,sad
6VxSKxaOsbAy2NUKUfrSif,A Tendency to Float,0.0338,0.128,77.821,78227,sad
1x3GOGp8HRm1Zzc7ADueMi,バラード 第1番 ト短調 作品23,0.0393,0.108,65.261,607573,sad
0AukDR1bcHsEN5HAm2GNtJ,Binaural Beaches,0.0231,0.458,119.924,162552,sad
3t4Y6BqisR23buv3DQGgmQ,Peace,0.0273,0.094,112.664,256000,sad
6UkhlC9FBhfWG8t9Ypxkea,Pink Rainfall,0.0,2.03e-05,0.0,115326,sad
1Iyf27q0whfAeFs6ppah29,About You,0.0747,0.0126,94.993,317231,sad
68BaNaNsRCWZWBw9wK2G4o,"Piano Concerto No. 3 in C Minor, Op. 37: 1. Allegro con brio",0.0903,0.1,137.269,1012707,sad
4svtyyiX1BSKoQ81sC7Sfg,The Beach,0.0857,0.225,149.398,112800,sad
3KMjkO1uOIZBPG20qjW8ej,Willoughby,0.0566,0.209,120.081,166267,sad
7rfAuluA2xp4SciAiDdjRA,Bowls III,0.0378,0.591,113.747,234907,sad
5jHEWS2vLAye9fpCvTIrJq,Death Where Is Your Sting,0.0726,0.223,158.0,280443,sad
4g237SUtwI3q2TyxiRwsEo,Seaside Sessions,0.0316,0.0507,130.759,146000,sad
4bboEmZuisehDUNZUwQd9u,"Transcendental Etude No. 12: ""Chasse-neige"" (Franz Liszt)",0.0624,0.123,94.548,328865,sad
79D2I4mzWSImBtHrY47RsU,"String Quartet No. 15 in A minor, Op. 132: III. Molto adagio",0.039,0.0264,87.535,946840,sad
1Uuu0FCV9cDzcCplXWBhxj,Lost River,0.0268,0.143,83.913,81985,sad
6WBT6edeYN0E7LS75CPzF2,I Dare,0.0701,0.375,137.06,140146,sad
